thread_id,sample_idx,n,f,use_periodicity,strategy_count,start_idx,log_up,log_down,sigma_step,steps,z_max,p_single,p_combined,log_wealths,z_values
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,52.16742075762209,0,0,-5331.839539610577|-5206.621025642544|-5157.8580466450385|-5366.555569925793,-51.82995182864326|-50.61272285939122|-50.13870580886189|-52.16742075762209
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,51.90017657687252,0,0,-5234.112910920405|-5304.347654332729|-5033.843556848746|-5339.063684647522,-50.8799670401368|-51.5627076478978|-48.93318096430419|-51.90017657687252
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,51.50613771182323,0,0,-5291.504729822601|-5246.955835430567|-5105.081653738134|-5298.528204163976,-51.43786365104574|-51.004811036989196|-49.62567500931645|-51.50613771182323
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,51.61927758396568,0,0,-5228.293460752381|-5310.167104500793|-5100.867569133905|-5186.1526147053755,-50.823397104069315|-51.61927758396568|-49.584710572855755|-50.41375273941649
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,53.04718079790187,0,0,-5298.528204163906|-5239.932361089288|-5119.128602420835|-5457.058053579287,-51.50613771182255|-50.936536976212636|-49.76222313087094|-53.04718079790187
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,52.81309830381293,0,0,-5432.977570123689|-5105.482995129365|-5054.71330917724|-5305.551678505352,-52.81309830381293|-49.62957638422089|-49.136052459184285|-51.574411772600726
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,51.49833496202353,0,0,-5240.735043870614|-5297.725521382458|-5224.480717538239|-5271.036318885788,-50.94433972601048|-51.49833496202353|-50.786334042501935|-51.238893531074474
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,51.993809574507054,0,0,-5189.764687223576|-5348.695878029654|-5118.927931725181|-5297.32417999108,-50.448865113528484|-51.993809574507054|-49.76027244341835|-51.494433587117655
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,51.63488308357302,0,0,-5311.772470064645|-5226.688095188428|-5190.366699309754|-5307.558385459739,-51.63488308357302|-50.80779160446098|-50.45471717587864|-51.593918647105745
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,51.412504714187705,0,0,-5249.564554471364|-5288.896010781742|-5210.634439551521|-5280.267170877141,-51.03016997384663|-51.412504714187705|-50.651736608403226|-51.32862515380896
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,51.33057584125865,0,0,-5280.467841572497|-5257.992723680688|-5108.493055561363|-5253.979309771354,-51.33057584125865|-51.11209884677644|-49.65883669598248|-51.07308509776096
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,51.689502332193584,0,0,-5221.069315715447|-5317.391249537598|-5154.847986212918|-5312.173811455579,-50.75317235584016|-51.689502332193584|-50.10944549709912|-51.63878445847458
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,51.40080058948732,0,0,-5250.768578643742|-5287.69198660938|-5119.329273116351|-5071.168306205327,-51.04187409854717|-51.40080058948732|-49.7641738183222|-49.296008830145986
