thread_id,sample_idx,mode,n,drift,stat,p_value,rates
0,1,global,131072,0.009707353743686475,0.4832351504314278,0.49435543554022354,7.9887160330392195|7.993911617958494|7.99701994991558|7.998423386782906
0,1,global,131072,0.008805755826154282,0.43835331993352367,0.53530691815265,7.989548350182409|7.995304088978115|7.997223725227771|7.998354106008564
0,1,global,131072,0.010600269806674056,0.5276847954545193,0.4555108404657333,7.988142207103025|7.994737619016683|7.997591430388433|7.998742476909699
0,1,global,131072,0.008261320204760558,0.4112511418991099,0.5608381209962698,7.990413407219779|7.994739179868575|7.99755912125585|7.9986747274245396
0,1,global,131072,0.011999236702091132,0.5973258115342246,0.3982524265895271,7.986353997263996|7.993321160677007|7.996320658878167|7.998353233966087
0,1,global,131072,0.0075202612680493885,0.3743609928208317,0.5965096593301236,7.9910832395888995|7.994473106193349|7.997377235305212|7.998603500856949
0,1,global,131072,0.009179798588780486,0.45697328737655807,0.5181122762217916,7.989336114449801|7.994735977633206|7.997285433304411|7.998515913038582
0,1,global,131072,0.00697298621226583,0.34711746684126815,0.6234984363824416,7.9915788871625|7.995056539820482|7.996954273737625|7.998551873374766
0,1,global,131072,0.009032783948341283,0.4496548519137044,0.5248362765694443,7.989821711572966|7.994383253852931|7.997433353625505|7.998854495521307
0,1,global,131072,0.010195984409701708,0.5075593400748568,0.4728821380579462,7.988284886202641|7.994725313387757|7.996935139092972|7.998480870612343
0,1,global,131072,0.009713341090620276,0.48353320246214954,0.49408919761168235,7.9890450378534545|7.994745738420406|7.997047803328961|7.998758378944075
0,1,global,131072,0.011000210707197589,0.547593980422036,0.4386853846428014,7.987604924317342|7.993852981069729|7.996927183125694|7.9986051350245395
0,1,global,131072,0.010109802637483511,0.5032691841001253,0.4766317825430473,7.988600184295534|7.994795882428179|7.997414310577586|7.998709986933018
0,1,global,131072,0.009031620751025038,0.44959694758210805,0.5248896552679161,7.98958287706221|7.994468880134541|7.99747623109055|7.998614497813235
0,1,global,131072,0.010146150534967369,0.505078593973532,0.4750483553682143,7.988552689058969|7.994314586317848|7.997118083018455|7.998698839593937
0,1,global,131072,0.009333124776077284,0.4646059136452396,0.5111473639243276,7.989252857060676|7.995027349213621|7.997385448318197|7.9985859818367535
0,1,global,131072,0.011136973155636554,0.5544020585131179,0.4330148058761847,7.987480368975006|7.993642792123339|7.997090798095379|7.998617342130642
0,1,global,131072,0.011110615510372845,0.5530899665660917,0.43410436124460183,7.987380698389534|7.994227738302904|7.997415250891423|7.9984913138999065
0,1,global,131072,0.007736158043882391,0.38510840284647074,0.5860110460176786,7.990616365825938|7.994443888882842|7.9966873180201885|7.99835252386982
0,1,global,131072,0.011649340170326816,0.5799078511274008,0.4121512692550424,7.986776862050737|7.9940367584802905|7.996611238407072|7.998426202221064
0,1,global,131072,0.011288182192545015,0.561929292363494,0.42679487685502804,7.987317580438012|7.993909920529487|7.997157675990028|7.998605762630557
0,1,global,131072,0.00940442267869912,0.46815514586739043,0.5079253625384252,7.989183724324977|7.994738644068271|7.99723007231573|7.998588147003676
0,1,global,131072,0.010277499734892892,0.511617198835474,0.4693505177296706,7.988328187676465|7.994551043482285|7.997007114272117|7.998605687411358
0,1,global,131072,0.011522826999117441,0.5736099853098828,0.4172466796768475,7.986930047980977|7.993689106215949|7.997407886165553|7.998452874980094
0,1,global,131072,0.011501094584076554,0.572528138791376,0.41812569103000463,7.98721952172828|7.994015510209115|7.996821399759963|7.998720616312356
0,1,global,131072,0.00954638589087864,0.4752221196281763,0.5015418238073042,7.98903434162172|7.9950019217777735|7.997281710334217|7.998580727512599
0,1,global,131072,0.01065734121599693,0.5305258283248223,0.45308786360854514,7.98810401603343|7.993914121424199|7.9973781070260355|7.9987613572494265
0,1,global,131072,0.009869303894466164,0.4912970803394951,0.48718114140880475,7.9887024906171025|7.994530601430909|7.997504364471244|7.998571794511569
0,1,global,131072,0.008798297921576825,0.4379820630765523,0.5356526579230669,7.989881563604156|7.994197896684366|7.997026013088671|7.998679861525733
0,1,global,131072,0.008838808213502247,0.43999867826638545,0.5337760030852181,7.989656741555289|7.995007790005306|7.997030985463082|7.9984955497687915
0,1,global,131072,0.009702257773048117,0.48298147139561204,0.4945820972776114,7.988788363529465|7.994695060337002|7.997050958431154|7.998490621302513
0,1,global,131072,0.008103924435928889,0.4034159305699554,0.5683275105838281,7.990483308854974|7.99399794631936|7.997138440992308|7.998587233290903
0,1,global,131072,0.009614850965617094,0.4786303327791655,0.49847846593339984,7.989023528091465|7.994794340612614|7.997131328484034|7.998638379057082
0,1,global,131072,0.009982854488060688,0.49694966492908166,0.48218464951752327,7.988568191134154|7.994119532403007|7.996704750200134|7.998551045622214
0,1,global,131072,0.00814981012026994,0.40570013450036424,0.5661391917747567,7.990325243532161|7.9938849996629315|7.997369727243856|7.998475053652431
0,1,global,131072,0.012074525352538501,0.601073704449776,0.39529909395480667,7.986229614187881|7.993585426610109|7.996881220738654|7.998304139540419
0,1,global,131072,0.009991055200723409,0.4973578990083015,0.48182488085320707,7.988741062457601|7.994422260039811|7.997596659046211|7.998732117658324
0,1,global,131072,0.009963090027898858,0.4959657838290744,0.48305232444353896,7.988654055441103|7.995043032830282|7.997431605307606|7.998617145469002
0,1,global,131072,0.009383856428975434,0.46713135142850953,0.5088536705345812,7.9890900521362935|7.994567947863376|7.997234367502751|7.998473908565269
0,1,global,131072,0.010084111266523088,0.5019902594993891,0.4777527197989009,7.988461081292122|7.994723648665372|7.997100626421826|7.9985451925586455
0,1,global,131072,0.009374432218894668,0.4666622112594868,0.5092793521869097,7.98924291904979|7.994363805669548|7.997226513302859|7.998617351268685
0,1,global,131072,0.008712480720245885,0.4337100555563017,0.5396391206976494,7.9897885823964305|7.994176065704435|7.997044841440415|7.998501063116676
0,1,global,131072,0.010721277264697626,0.5337085851221592,0.45038210977372684,7.9876900424454185|7.99453584159145|7.997021469308556|7.998411319710116
0,1,global,131072,0.010704058278367512,0.5328514185174168,0.4511099100077729,7.987652908837441|7.9936743273514015|7.996903273302314|7.998356967115808
0,1,global,131072,0.010461523071672474,0.5207779389485466,0.4614316684919977,7.987862558571686|7.993584826514872|7.997008612321618|7.998324081643358
0,1,global,131072,0.010379215227202643,0.5166806283266963,0.4649642615613174,7.987997560373045|7.993883949808678|7.996896709533235|7.9983767756002475
0,1,global,131072,0.01068133209797928,0.5317201020445024,0.45207150271470153,7.987811811751724|7.993896808379841|7.997392952990769|7.998493143849704
0,1,global,131072,0.007906328028503218,0.3935795186920885,0.5777969395918023,7.990747988311474|7.994643730878401|7.99750580013128|7.9986543163399775
0,1,global,131072,0.00870648576395272,0.4334116247292556,0.5399181582513344,7.9899252293930045|7.994722201622496|7.9975266518185775|7.998631715156957
0,1,global,131072,0.011946473008387137,0.5946992181146791,0.40033007732520254,7.986647067861148|7.993661830865684|7.996853816980696|7.9985935408695354
0,1,global,131072,0.011553473834061911,0.5751355944805869,0.4160089596470484,7.987053409571938|7.99435359970595|7.997187374947677|7.998606883406
0,1,global,131072,0.010398284416972103,0.5176298986458956,0.46414448967885935,7.988233927917942|7.994507853022862|7.997269253561399|7.998632212334914
0,1,global,131072,0.009391377506847931,0.46750575307215897,0.5085140851934997,7.989302917751702|7.994590551699943|7.997293953026788|7.99869429525855
